ip,nb_www,nb_com,nb_dslash,http_in_path,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,domain_length,has_special_characters,digits_in_domain,has_https,digits_count,status
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,13,18,13,20,20,13,17.0,19.0,13.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,358,1834,0,0,1,0,51,0,5,0,5,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,7,18,18,10,9.5,10.5,8.5,0,0,0,0,0,0,139,0.81294964,0.18705036,0,0,0,0.192307692,0,0.0,0,0,87.5,0,90.0,10.0,0,0,0,32.25806452,0,0,0,1,1,0,259,6680,12789,0,0,5,34,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,3,4,3,13,10,13,8.0,7.0,8.666666667,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,4068,0,0,1,2,26,0,3,0,13,0
0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,10,2,2,2,2,11,11,10,6.1,8.0,5.285714286,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,952,7083,17964,0,1,3,38,0,2,0,3,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,31,0,3,0,3,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,252,0.948412698,0.051587302,0,0,0,0.230769231,0,0.076923077,0,0,99.04761905,0,100.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,2020,-1,314851,0,0,2,34,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,0,6,0,2,2,3,10,10,5,5.333333333,6.0,4.0,1,0,0,0,0,0,27,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,124,2797,0,0,1,1,38,0,4,0,4,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,20,20,0,11.5,11.5,0.0,0,0,0,0,0,0,162,0.833333333,0.166666667,0,2,0,0.481481481,0,0.0,0,1,82.60869565,0,95.23809524,4.761904762,0,0,0,18.18181818,0,0,0,0,1,0,0,-1,972151,0,0,3,36,0,0,1,0,1
0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,4,3,3,3,4,14,14,7,7.0,8.5,5.5,0,0,0,0,0,0,195,0.994871795,0.005128205,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,93.75,0,0,0,1,1,0,448,7587,988,0,0,5,30,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,2,3,18,3,32,18,32,12.69230769,18.0,12.25,3,0,0,0,0,0,64,0.390625,0.609375,0,7,0,0.230769231,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,64.28571429,0,0,0,1,1,0,284,3734,4969132,0,1,2,30,0,0,0,41,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,4,4,0,8,8,0,6.0,6.0,0.0,0,0,0,0,0,0,138,0.115942029,0.884057971,0,7,0,0.016393443,0,0.0,0,1,11.42857143,0,80.0,20.0,0,0,0,2.941176471,0,0,0,1,1,0,71,2485,2648440,0,0,1,25,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,2,4,5,4,14,14,7,7.2,9.5,5.666666667,0,0,0,0,0,0,35,0.257142857,0.742857143,0,2,0,0.115384615,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,75.0,0,0,0,1,0,0,1083,1839,10420087,0,1,2,33,0,0,1,0,0
0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,4,3,3,5,9,6,9,6.166666667,4.5,7.0,0,0,0,0,0,0,99,0.878787879,0.121212121,0,0,0,0.333333333,0,0.083333333,0,0,94.44444444,0,100.0,0.0,0,0,0,71.79487179,0,0,0,1,0,0,1651,7480,628,0,0,7,23,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,7,0,2,15,2,15,15,8,6.428571429,15.0,5.0,3,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,104,2818,0,0,1,0,27,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,2,7,9,7,18,18,7,11.6,12.75,7.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,357,1834,0,0,1,0,66,0,4,0,4,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,4,4,4,6,4,7,7,4,5.25,6.5,4.0,0,0,0,0,1,0,18,0.555555556,0.444444444,0,0,0,0.625,0,0.0,0,0,50.0,0,80.0,20.0,0,0,0,25.0,0,0,0,1,0,0,363,2,0,0,1,0,27,0,0,0,8,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,47,0.829787234,0.170212766,0,0,0,0.25,0,0.375,0,1,80.0,0,100.0,0.0,0,0,0,16.66666667,0,0,0,0,0,0,249,-1,0,0,1,0,29,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,20,12,1,10,1,34,11,34,10.3,10.5,10.27777778,0,0,0,0,0,0,19,0.736842105,0.263157895,0,0,0,0.0,0,0.0,0,0,44.44444444,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,382,8018,0,0,1,4,35,0,0,1,55,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,9,3,2,3,2,13,8,13,7.0,5.5,7.428571429,0,0,0,0,0,0,143,0.895104895,0.104895105,0,0,0,0.0,0,0.533333333,1,1,0.0,0,100.0,0.0,0,0,0,20.0,0,0,0,0,0,0,1291,7840,3993,0,0,5,24,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,8,16,16,13,10.0,9.5,10.5,0,0,0,0,0,0,25,0.56,0.44,0,0,0,0.181818182,0,0.0,0,1,71.42857143,0,0.0,100.0,0,0,0,22.22222222,0,0,0,1,1,0,514,5673,2010529,0,0,3,32,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,6,3,1,1,0,7,7,0,4.833333333,4.833333333,0.0,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,229,5614,0,0,1,5,47,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,2,4,5,4,13,6,13,7.0,5.5,8.5,2,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,2974,8348,1,0,1,10,25,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,1,1,9,1,15,9,15,6.0,9.0,5.666666667,0,0,0,0,0,0,23,0.913043478,0.086956522,0,0,0,0.0,0,0.5,0,0,100.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,277,-1,0,0,1,0,22,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,1,0,27,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,357,7,0,0,1,0,23,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,3,3,3,11,11,7,5.571428571,7.0,5.0,0,0,0,0,0,0,119,0.81512605,0.18487395,0,1,0,0.045454545,0,0.0,0,1,70.58823529,0,100.0,0.0,0,0,0,21.05263158,0,0,0,1,1,0,757,1800,0,0,1,1,26,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,3,3,3,12,12,11,6.0,7.5,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,303,4079,0,0,0,2,28,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,92,0.77173913,0.22826087,0,0,0,0.476190476,0,0.19047619,0,0,50.0,0,0.0,0.0,0,0,0,16.66666667,0,0,0,1,1,0,1886,6515,68739,0,0,5,27,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9,1,3,5,3,11,8,11,6.888888889,7.0,6.833333333,0,0,0,0,0,0,206,0.839805825,0.160194175,0,0,0,0.363636364,0,0.090909091,0,0,100.0,0,68.75,31.25,0,0,0,47.16981132,0,0,0,1,0,0,286,4462,903902,0,0,4,35,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,3,3,8,9,9,9,7.2,6.333333333,8.5,0,0,0,0,1,0,8,0.125,0.875,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,2430,1953,4365,0,1,3,34,0,1,0,1,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,40,0.425,0.575,0,2,0,0.347826087,0,0.0,0,1,58.33333333,0,0.0,100.0,0,0,0,18.75,0,0,0,0,0,0,122,3166,0,0,0,1,24,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,3,3,3,4,18,18,10,8.75,10.5,7.0,0,0,0,0,0,0,109,0.95412844,0.04587156,0,0,0,0.2,0,0.0,0,0,91.66666667,0,100.0,0.0,0,0,0,93.10344828,0,0,0,1,0,0,318,5525,23046,0,0,4,34,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,9,9,8,9,6.666666667,5.5,9.0,0,1,0,0,0,0,111,0.378378378,0.621621622,0,10,0,0.0,0,0.0,0,1,14.28571429,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,0,2805,8519,8,0,0,10,25,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,4,4,0,12,12,0,8.0,8.0,0.0,0,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0.0,0,1,81.81818182,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,242,7062,1760637,1,1,1,29,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,3,3,3,3,14,9,14,7.571428571,6.0,8.2,0,0,0,0,0,0,58,0.724137931,0.275862069,0,2,0,0.3125,0,0.0,0,1,42.85714286,0,0.0,100.0,0,0,0,20.0,0,0,0,0,1,0,121,4627,1838,0,0,6,25,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,7,3,1,1,3,18,18,17,7.285714286,7.0,7.666666667,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.294117647,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,217,5627,9424969,0,1,5,43,0,2,0,2,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10,5,3,3,3,12,12,8,6.2,7.5,5.875,0,0,0,0,0,0,294,0.431972789,0.568027211,0,1,0,0.143712575,0,0.125748503,1,1,7.142857143,0,12.5,87.5,0,0,0,32.0,0,0,0,1,1,0,208,-1,0,0,1,0,31,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,2,2,3,8,8,5,4.75,5.0,4.0,0,0,0,0,0,0,11,0.181818182,0.818181818,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,227,138,0,0,1,0,48,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,12,0,12,12,0,12.0,12.0,0.0,0,0,0,0,0,0,25,0.8,0.2,0,1,0,0.0,0,0.0,0,1,88.88888889,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,0,3569,0,0,0,0,24,0,0,1,0,1
1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,15,4003,5816617,0,1,0,58,0,0,0,22,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,6,3,3,8,17,17,12,10.5,10.0,10.66666667,0,0,0,0,0,0,61,0.868852459,0.131147541,0,2,0,0.125,0,0.125,0,1,77.77777778,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,335,3683,443077,0,0,2,33,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,3,14,3,14,14,9,8.4,14.0,7.0,0,0,0,0,0,0,66,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,17,3271,0,0,1,0,26,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,9,9,0,14,14,0,11.5,11.5,0.0,0,1,0,0,0,0,71,0.295774648,0.704225352,0,7,0,0.16,0,0.0,0,1,23.80952381,0,0.0,100.0,0,0,0,78.04878049,0,0,0,1,1,0,587,7448,0,0,0,8,37,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,3,8,3,9,9,8,7.0,8.5,5.5,0,0,0,0,0,0,7,0.857142857,0.142857143,0,0,0,1.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,337,27,0,0,1,0,30,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,4,17,4,17,17,7,9.333333333,17.0,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,212,4537,0,0,1,1,29,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,4,5,4,13,13,7,6.666666667,9.0,5.5,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,349,3668,6075200,0,1,2,30,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,8,3,2,11,2,11,11,10,5.625,11.0,4.857142857,0,0,0,0,0,0,113,0.902654867,0.097345133,0,1,0,0.272727273,0,0.454545455,0,1,75.0,0,100.0,0.0,0,0,0,22.22222222,0,0,0,1,1,0,62,3225,748763,0,1,3,24,0,0,1,2,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0,0,0,0,0,0,286,0.388111888,0.611888112,0,1,0,0.017142857,0,0.005714286,0,1,15.38461538,0,95.45454545,4.545454545,0,0,0,3.076923077,0,0,0,0,1,0,333,4931,409975,0,0,3,20,0,0,1,0,1
1,1,3,0,0,0,0,1,0,0,3,0,0,0,0,1,0,20,16,2,3,2,64,12,64,11.65,7.5,12.11111111,3,0,0,0,0,0,74,0.445945946,0.554054054,0,5,0,0.073170732,0,0.0,1,1,12.5,0,0.0,100.0,0,0,0,17.39130435,0,0,0,1,1,0,285,4097,0,0,1,3,28,0,0,0,72,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,16,0.6875,0.3125,0,1,0,0.0,0,0.4,0,1,66.66666667,0,100.0,0.0,0,0,0,100.0,0,0,0,0,1,0,469,2087,6125655,0,0,2,29,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,9,10,9,38,10,38,19.42857143,10.0,21.0,1,0,0,0,0,0,466,0.995708155,0.004291845,0,0,0,0.0,0,0.5,0,0,100.0,0,100.0,0.0,0,0,0,33.33333333,0,0,0,0,1,0,339,4775,112056,0,0,5,22,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,8,5.6,5.5,5.666666667,0,1,0,0,0,0,1323,0.905517763,0.094482237,0,0,0,0.52,0,0.168,0,0,100.0,0,100.0,0.0,0,0,0,67.94871795,0,0,0,0,1,0,902,7133,12,0,0,7,25,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,2,4,2,10,10,5,5.2,7.0,4.0,2,0,0,0,0,0,32,0.96875,0.03125,0,0,0,0.0,0,0.0,0,0,100.0,0,50.0,50.0,0,0,0,100.0,0,0,0,0,0,0,518,7800,0,0,1,5,27,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,288,0.78125,0.21875,0,0,0,0.206349206,0,0.031746032,1,1,61.53846154,0,95.45454545,4.545454545,0,0,0,6.382978723,0,0,0,0,0,0,238,4875,7896,0,0,4,24,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,3,3,3,4,7,7,4,4.666666667,5.0,4.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,298,7006,0,0,0,1,23,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,3,11,3,11,11,3,5.666666667,11.0,3.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,18,3270,0,0,1,0,23,0,1,0,1,0
0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7,2,3,8,3,8,8,7,5.142857143,8.0,4.666666667,0,0,0,0,0,0,24,0.75,0.25,0,1,0,0.0,0,1.0,0,1,60.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,1,0,-1,0,0,1,0,24,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,152,0.953947368,0.046052632,0,1,0,0.285714286,0,0.0,0,1,60.0,0,100.0,0.0,0,0,0,71.42857143,0,0,0,0,1,0,116,7555,184970,0,0,5,28,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,8,2,2,2,4,12,12,8,6.125,7.333333333,5.4,0,0,0,0,0,2,10,0.3,0.7,0,0,0,0.571428571,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,269,4478,188429,0,1,2,35,0,7,0,21,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,14,6,2,3,2,9,9,8,4.214285714,6.0,3.916666667,1,0,0,0,0,0,96,0.5,0.5,0,1,0,0.083333333,0,0.208333333,1,1,18.75,0,0.0,100.0,0,0,0,69.49152542,0,0,0,1,0,0,346,5133,1315,0,0,7,25,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,4,10,4,10,10,4,6.0,10.0,4.0,0,0,0,0,0,0,13,0.846153846,0.153846154,0,0,0,0.0,0,0.0,0,0,60.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,50,4698,0,0,1,0,23,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,9,9,6,6.0,6.0,6.0,0,0,0,0,0,0,398,0.826633166,0.173366834,0,0,0,0.028985507,0,0.0,0,0,90.47619048,0,100.0,0.0,0,0,0,1.470588235,0,0,0,0,0,0,312,9184,316,0,0,5,25,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,295,7740,420949,0,0,2,21,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,7,3,3,3,5,14,14,9,7.142857143,8.5,6.6,0,0,0,0,0,0,168,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1517,3962,838069,0,0,3,30,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,15,6,15,15,6,10.5,15.0,6.0,1,0,0,0,0,0,41,0.390243902,0.609756098,0,2,0,0.2,0,0.12,0,1,33.33333333,0,0.0,100.0,0,0,0,12.5,0,0,0,1,1,0,632,-1,0,0,1,0,31,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,3,1,4,4,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,25,0.48,0.52,0,0,0,0.0,0,0.0,1,1,33.33333333,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,244,-1,0,0,1,2,37,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,51,0.68627451,0.31372549,0,0,0,0.375,0,0.1875,0,0,88.23529412,0,50.0,50.0,0,0,0,8.333333333,0,0,0,1,1,0,206,1986,8007474,0,0,2,29,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,12,3,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,50,0,0,0,22,0
0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,7,4,3,3,3,14,14,7,5.857142857,8.5,4.8,2,0,0,0,0,0,107,0.934579439,0.065420561,0,1,0,0.0,0,0.0,0,1,82.60869565,0,96.15384615,3.846153846,0,0,0,100.0,0,0,0,1,1,0,298,1527,3830391,0,0,1,30,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,5,6,6,5,4.8,4.5,5.0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,24,6598,0,0,1,2,22,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,2,13,2,13,13,10,6.875,13.0,6.0,0,1,0,0,0,0,368,0.543478261,0.456521739,0,2,0,0.035714286,0,0.0,0,1,11.11111111,0,5.263157895,94.73684211,0,0,0,30.52631579,0,0,0,1,1,0,192,6056,41,0,0,8,25,0,0,0,7,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,19,0.894736842,0.105263158,0,0,0,0.5,0,0.5,0,0,100.0,0,100.0,0.0,0,0,0,60.0,0,0,0,1,0,0,563,7106,0,0,0,3,25,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,277,0.306859206,0.693140794,0,21,0,0.145833333,0,0.0,0,1,10.14492754,0,0.0,100.0,0,0,0,61.9047619,0,0,0,1,1,0,308,3345,270265,0,0,3,35,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,14,9,2,16,2,64,16,64,14.5,16.0,14.38461538,5,0,0,0,0,0,15,0.933333333,0.066666667,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,85.71428571,0,0,0,1,0,0,63,-1,0,0,1,0,32,0,0,1,92,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,6,12,3,12,6.0,3.0,8.0,0,0,0,0,0,0,46,0.434782609,0.565217391,0,0,0,0.076923077,0,0.192307692,0,1,33.33333333,0,75.0,25.0,0,0,0,23.52941176,0,0,0,0,1,0,1804,-1,23249,0,1,6,20,0,0,1,0,1
1,1,1,0,0,0,0,1,0,0,3,1,0,1,0,2,0,13,9,3,3,3,43,13,43,10.38461538,8.0,10.81818182,2,0,0,0,0,0,23,0.782608696,0.217391304,0,0,0,0.0,0,0.2,0,0,66.66666667,0,100.0,0.0,0,0,0,20.0,0,0,0,1,1,0,99,4284,0,0,1,1,29,0,0,0,24,0
1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,15,3,2,4,2,13,12,13,5.933333333,8.333333333,5.333333333,4,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,329,1496,1096538,0,1,2,39,0,2,0,8,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,2,6,2,17,17,5,7.5,11.5,3.5,0,0,0,0,0,0,22,0.227272727,0.772727273,0,0,0,0.294117647,0,0.588235294,1,1,0.0,0,0.0,100.0,0,0,0,30.76923077,0,0,0,1,1,0,198,2724,0,0,1,0,36,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,7,5,3,3,4,9,6,9,5.857142857,4.5,6.4,0,0,0,0,0,0,115,0.8,0.2,0,4,0,0.0,0,0.043478261,0,1,50.0,0,0.0,100.0,0,0,0,20.0,0,0,0,0,0,0,1174,6495,7453,0,1,5,22,0,0,0,0,1
